Date,Precipitation,Temperature,DOY,WindSpeed,phase,Temp_min,Temp_max,WS_Constant,Precip_AvgWindSpeed_UndercatchAdj,Precip_MeasuredWindSpeed_UndercatchAdj
07/06/2012,37.8464,4.7,187,15,rain,3.8,5.2,4.57062,42.5084,44.2434
07/07/2012,9.63363,4.6,188,12.4,rain,3.2,5.4,4.66487,10.8383,11.262
07/08/2012,2.75246,3.2,189,9.6,rain,2.3,4.2,4.72585,3.09996,3.2177
07/09/2012,2.29372,3.4,190,5.3,rain,2,4.9,4.74622,2.58422,2.60889
07/10/2012,2.29372,4.2,191,5.2,rain,3,5.2,4.79857,2.58658,2.60448
07/11/2012,45.8744,3.5,192,15.3,rain,2.9,3.9,4.8194,51.7503,53.6284
07/12/2012,52.7556,3.9,193,18.4,rain,3.6,4.4,4.7974,59.4901,61.6726
07/13/2012,5.7343,4.8,194,5.3,rain,4,5.6,4.75219,6.46122,6.52222
07/14/2012,2.75246,5.1,195,2.5,rain,4.2,6.3,4.73323,3.10036,2.97077
07/15/2012,2.29372,4.3,196,11.2,rain,3.7,5,4.69865,2.58207,2.68142
07/16/2012,13.3036,6.7,197,4.4,rain,3.6,10,4.6928,14.9745,14.8971
07/17/2012,6.88116,9.2,198,3.7,rain,5.1,12.5,4.67697,7.74327,7.60708
07/18/2012,2.75246,11.2,199,2.6,rain,8.6,13.8,4.6923,3.09814,2.97707
07/19/2012,5.7343,14.8,200,4.3,rain,11.5,16.8,4.73897,6.45973,6.40966
07/20/2012,0,8.5,201,2.6,rain,6.3,11.2,4.80311,0,0
07/21/2012,7.33991,7.2,202,8.1,rain,6.1,8.3,4.85434,8.28507,8.58054
07/22/2012,4.58744,6.4,203,11.9,rain,4.6,7.3,4.83179,5.17614,5.36284
07/23/2012,1.14686,4.5,204,2.8,rain,4.2,5,4.82679,1.29392,1.24561
07/24/2012,2.29372,5.6,205,2.3,rain,4.3,7,4.86486,2.58956,2.46499
07/25/2012,9.63363,9.6,206,3.1,rain,5.3,13.8,4.89239,10.8813,10.5269
07/26/2012,2.75246,11.9,207,1.6,rain,9.1,13.4,4.88979,3.10881,2.91064
07/27/2012,1.83498,12.2,208,2.8,rain,7.8,17.1,4.82705,2.07029,1.99298
07/28/2012,0,8.1,209,3.8,rain,6.9,12.3,4.84488,0,0
07/29/2012,0,6.5,210,5.2,rain,5.4,7.8,4.85113,0,0
07/30/2012,0,5.3,211,8.1,rain,4.7,5.7,4.86925,0,0
07/31/2012,1.83498,7.2,212,4.5,rain,5.5,9.6,4.92217,2.0737,2.05844
08/01/2012,6.88116,6.1,213,9.9,rain,5.6,6.8,4.94008,7.77878,8.04426
08/02/2012,0,5.5,214,4.4,rain,4.2,6.3,4.96758,0,0
08/03/2012,0,5.5,215,1.5,rain,3.3,8.2,4.94133,0,0
08/04/2012,0,4.4,216,4.4,rain,3.6,5.6,4.89872,0,0
08/05/2012,1.83498,4.2,217,7.7,rain,3.4,5.4,4.87229,2.07191,2.14513
08/06/2012,1.14686,6.5,218,12.2,rain,5.4,7.4,4.82129,1.2938,1.34071
08/07/2012,0,6.3,219,8.7,rain,5.7,6.9,4.74947,0,0
08/08/2012,1.14686,7,220,2.8,rain,3.6,9.8,4.73911,1.29195,1.24561
08/09/2012,1.14686,8.2,221,2.7,rain,6.6,9.6,4.72711,1.29168,1.24304
08/10/2012,0,6.3,222,3.2,rain,5.6,7.7,4.71215,0,0
08/11/2012,2.75246,8.4,223,1.5,rain,5.4,11.4,4.70592,3.09888,2.90346
08/12/2012,0.458744,8.9,224,2,rain,6.7,10.8,4.70734,0.516493,0.489707
08/13/2012,2.75246,9.8,225,2,rain,6.3,14.9,4.77708,3.10273,2.93824
08/14/2012,0,9.3,226,4.4,rain,7,12,4.88722,0,0
08/15/2012,0,8,227,7,rain,6.8,8.8,4.95972,0,0
08/16/2012,0,6.3,228,3.9,rain,5.3,7.2,5.04854,0,0
08/17/2012,0,6.2,229,3,rain,4.5,8.3,5.12581,0,0
08/18/2012,2.75246,6.3,230,2.5,rain,4.8,7.5,5.12627,3.12146,2.97077
08/19/2012,1.14686,5.6,231,5.3,rain,4.8,6.5,5.11205,1.30029,1.30444
08/20/2012,2.75246,6.1,232,5.9,rain,4.9,6.5,5.11894,3.12107,3.16198
08/21/2012,3.44058,7.5,233,3.1,rain,4.6,11.2,5.18659,3.90583,3.75959
08/22/2012,1.83498,8.4,234,3.5,rain,5,11.8,5.23712,2.08489,2.02085
08/23/2012,5.7343,4.6,235,15.9,rain,3.2,6.3,5.28988,6.52111,6.70355
08/24/2012,5.7343,5.9,236,4.9,rain,4.8,6.7,5.34439,6.5271,6.47783
08/25/2012,8.71614,7.5,237,2.6,rain,4.7,10.8,5.38852,9.92855,9.42737
08/26/2012,8.02802,6.7,238,2,rain,4.7,9.1,5.51712,9.16441,8.56987
08/27/2012,11.0099,7.2,239,5.2,rain,4.9,10.8,5.58891,12.5833,12.5015
08/28/2012,2.29372,7.8,240,7.5,rain,5.2,10.6,5.6511,2.62423,2.68142
08/29/2012,1.83498,8.8,241,3.3,rain,5.7,11.2,5.74673,2.1027,2.01304
08/30/2012,1.83498,6,242,8.1,rain,3.6,7.5,5.77009,2.10351,2.14513
08/31/2012,3.44058,5.1,243,14.1,rain,3.5,5.9,5.79004,3.94537,4.02213
09/01/2012,20.6435,4.5,244,3.7,rain,3.6,5.6,5.85321,23.6967,22.8212
09/02/2012,5.04619,3.5,245,8.5,rain,2.9,4.6,5.98401,5.8049,5.89912
09/03/2012,18.8085,5.4,246,7.2,rain,4,7,6.06336,21.6643,21.9876
09/04/2012,9.63363,3.2,247,6.5,rain,2,4.1,6.06817,11.0972,11.1742
09/05/2012,32.1121,3.7,248,6.5,rain,2.5,4.8,6.13373,37.0299,37.2472
09/06/2012,1.14686,3.2,249,3.4,rain,1.9,4.4,6.18052,1.32349,1.2606
09/07/2012,0,1.5,250,2.4,mixed,0.1,3,6.24464,0,0
09/08/2012,0.458744,2.3,251,4,mixed,-0.1,5.7,6.27654,0.697542,0.583941
09/09/2012,2.75246,4,252,8,rain,0.8,6.5,6.2874,3.18183,3.2177
09/10/2012,0,4.2,253,4.7,rain,2,6.7,6.35653,0,0
09/11/2012,0,2.6,254,9.8,mixed,2,3.2,6.41169,0,0
09/12/2012,3.44058,1.8,255,7.4,mixed,0.8,2.9,6.40719,5.29063,5.57631
09/13/2012,1.83498,2.9,256,2,mixed,1.7,4.6,6.44304,2.83044,2.0434
09/14/2012,2.29372,2.9,257,3.2,mixed,1.8,3.8,6.47076,3.54657,2.76166
09/15/2012,14.2211,4,258,8,rain,2.2,4.9,6.46918,16.4871,16.6248
09/16/2012,99.7768,3.9,259,15,rain,2,6,6.45374,115.648,116.642
09/17/2012,5.04619,2.3,260,5.1,mixed,1.6,3.7,6.50657,7.82681,6.97199
09/18/2012,2.75246,1.8,261,11.2,mixed,0.7,2.6,6.57148,4.29346,4.46104
09/19/2012,77.9865,5.3,262,12.7,rain,2.3,7.9,6.63078,90.6445,91.1682
09/20/2012,36.6995,7.2,263,6.4,rain,6.1,7.8,6.66394,42.6785,42.5007
09/21/2012,26.3778,6.9,264,8.7,rain,4.5,9.3,6.69776,30.6914,30.8363
09/22/2012,48.1681,6.7,265,15.3,rain,4.9,9.4,6.68089,56.0304,56.3098
09/23/2012,14.9092,4.2,266,8,rain,2.3,5.9,6.67122,17.3401,17.4292
09/24/2012,1.83498,3,267,6.1,mixed,1.5,4.6,6.68753,2.89173,2.7487
09/25/2012,57.8018,2.1,268,18,mixed,0.7,2.8,6.69403,91.1418,93.6819
09/26/2012,18.3498,0.6,269,17,mixed,-0.6,1.4,6.69543,28.9375,29.7403
09/27/2012,14.9092,0.8,270,18.4,mixed,-0.5,2.4,6.71157,23.5454,24.164
09/28/2012,8.02802,1.5,271,3.6,mixed,-0.9,3,6.73297,12.7024,9.93469
09/29/2012,0,-2.8,272,4,snow,-5.4,1.1,6.7164,0,0
09/30/2012,0,-2.1,273,5.5,snow,-3.7,0,6.73709,0,0
10/01/2012,4.1287,-1.3,274,5.1,snow,-3.9,1.9,6.73807,11.3771,7.69231
10/02/2012,4.1287,0.5,275,7.3,mixed,-1.2,1.9,6.66807,6.49519,6.69157
10/03/2012,11.4686,2.9,276,12.6,mixed,1.8,4.1,6.66591,18.0387,18.5877
10/04/2012,9.63363,5.2,277,11.5,rain,4,6,6.71101,11.2114,11.262
10/05/2012,11.4686,5.2,278,5.5,rain,4.5,6.3,6.69712,13.344,13.0883
10/06/2012,5.04619,4.3,279,2.1,rain,3.5,5.3,6.73311,5.87466,5.39899
10/07/2012,1.14686,4.8,280,2.7,rain,3.5,6.3,6.75181,1.33554,1.24304
10/08/2012,3.44058,6,281,1.7,rain,4.2,8.7,6.76565,4.00749,3.64712
10/09/2012,5.04619,9.8,282,3.1,rain,5.8,13.8,6.80276,5.88106,5.51407
10/10/2012,0,5.9,283,2.6,rain,3.5,9.3,6.85103,0,0
10/11/2012,0,1.9,284,3.5,mixed,0.8,3.4,6.85735,0,0
10/12/2012,0,-0.2,285,2.6,mixed,-3.1,1.9,6.86369,0,0
10/13/2012,6.88116,-0.9,286,4.9,mixed,-3.6,2,6.83422,10.9867,9.36187
10/14/2012,0,2.2,287,9.8,mixed,0.3,3.6,6.80931,0,0
10/15/2012,0,-2.1,288,2.5,snow,-3.3,0.2,6.86159,0,0
10/16/2012,0,-5.2,289,4.1,snow,-6.3,-3,6.94024,0,0
10/17/2012,0,-5.7,290,8.8,snow,-6.6,-4.8,6.95367,0,0
10/18/2012,0,-7,291,6.5,snow,-9.2,-5.2,6.95923,0,0
10/19/2012,0,-7.1,292,7,snow,-10.3,-5,6.92999,0,0
10/20/2012,0,-5.8,293,8,snow,-8.7,-4.4,6.98284,0,0
10/21/2012,0,-6.1,294,3,snow,-8.9,-4,7.02624,0,0
10/22/2012,0,-7.9,295,3.2,snow,-10.3,-6.1,7.0729,0,0
10/23/2012,1.14686,-2.9,296,1.2,snow,-10.5,3.8,7.11698,3.38951,1.2041
10/24/2012,0,-3.8,297,4.7,snow,-5.5,-2.6,7.14452,0,0
10/25/2012,0,-3.3,298,3.1,snow,-5.1,0.2,7.12575,0,0
10/26/2012,0,-3.9,299,3.4,snow,-6.8,-1.8,7.19703,0,0
10/27/2012,2.75246,-0.7,300,1.3,mixed,-3.5,3.5,7.30036,4.46104,2.93646
10/28/2012,2.75246,0.8,301,1.6,mixed,-0.9,4.5,7.31933,4.46104,2.99025
10/29/2012,0,-3.8,302,1.7,snow,-5.4,0,7.4088,0,0
10/30/2012,0,-8.6,303,9,snow,-9.8,-5.7,7.46827,0,0
10/31/2012,4.58744,-9.4,304,8.6,snow,-12.6,-6.9,7.52891,13.558,13.558
11/01/2012,0,-5.8,305,14.8,snow,-7.2,-3.4,7.57854,0,0
11/02/2012,0,-2.1,306,17.8,snow,-3.6,-1.1,7.66503,0,0
11/03/2012,1.14686,-1.8,307,14.6,snow,-2.4,-0.8,7.68363,3.38951,3.38951
11/04/2012,2.29372,-1.1,308,6.7,snow,-3.8,0.1,7.73873,6.77901,6.25767
11/05/2012,0,-4.6,309,3.6,snow,-9.8,-2.2,7.75799,0,0
11/06/2012,0,-4.4,310,3.5,snow,-9.5,-1.9,7.76192,0,0
11/07/2012,0,-5.7,311,3.9,snow,-12,-2.1,7.78089,0,0
11/08/2012,0,-4.9,312,3.4,snow,-6.3,-3.1,7.79255,0,0
11/09/2012,0,-2.4,313,12.3,snow,-3.2,-1.6,7.76375,0,0
11/10/2012,2.29372,-1.4,314,15.3,snow,-2.5,-0.7,7.78747,6.77901,6.77901
11/11/2012,2.75246,0.4,315,5.1,mixed,-0.7,2,7.80358,4.46104,3.8029
11/12/2012,0,-0.9,316,5.9,mixed,-4,1.6,7.83077,0,0
11/13/2012,0,-2.9,317,3.8,snow,-5.2,-0.5,7.90198,0,0
11/14/2012,0,-3.4,318,10,snow,-4,-2.6,7.91329,0,0
11/15/2012,0,-3,319,7.2,snow,-4.2,-1.7,7.90589,0,0
11/16/2012,0,-6.8,320,7.2,snow,-13,-0.8,7.93649,0,0
11/17/2012,0,-8.4,321,2.5,snow,-13,-4.6,7.88128,0,0
11/18/2012,0,-4.6,322,9.4,snow,-5.1,-4.1,7.85718,0,0
11/19/2012,0,-3.1,323,4.3,snow,-5.7,-0.7,7.92015,0,0
11/20/2012,0,-5.1,324,1.6,snow,-8.2,-3,7.92163,0,0
11/21/2012,0,-3.8,325,4.5,snow,-7.5,-0.8,7.91922,0,0
11/22/2012,0.458744,-3,326,7.5,snow,-5.8,1.1,7.91311,1.3558,1.3558
11/23/2012,1.83498,-1.5,327,4.9,snow,-3.5,0.6,7.93983,5.42321,3.27776
11/24/2012,0,-3.3,328,3.2,snow,-4.4,-2,7.98471,0,0
11/25/2012,0,-4.5,329,2.5,snow,-5.7,-3.2,7.94452,0,0
11/26/2012,0,-3.1,330,2.1,snow,-5.9,-2,7.9123,0,0
11/27/2012,0.458744,-1.9,331,3.8,snow,-4.8,2.1,7.91434,1.3558,0.665134
11/28/2012,1.14686,-1,332,3.2,mixed,-5,1.9,7.90143,1.85877,1.38083
11/29/2012,0,-7.3,333,3,snow,-9.9,-5.1,7.84793,0,0
11/30/2012,0,-7.5,334,4.9,snow,-12.5,-5.3,7.82238,0,0
12/01/2012,0,-8,335,6.2,snow,-12.8,-5.6,7.8731,0,0
12/02/2012,0,-10.8,336,6.8,snow,-16.2,-7.8,7.81503,0,0
12/03/2012,0,-13.5,337,1.9,snow,-18.4,-10.8,7.81614,0,0
12/04/2012,9.63363,-12.7,338,3.5,snow,-21.2,-6.9,7.84965,28.4719,13.2878
12/05/2012,3.44058,-8,339,4.5,snow,-10,-6.6,7.88187,10.1685,5.67082
12/06/2012,0,-6.2,340,8,snow,-8,-5.1,7.85961,0,0
12/07/2012,1.14686,-7.1,341,3.9,snow,-8.9,-5.2,7.84645,3.38951,1.69188
12/08/2012,8.71614,-5.9,342,18.6,snow,-7.2,-4.1,7.8496,25.7603,25.7603
12/09/2012,3.44058,-3.8,343,2.8,snow,-4.8,-2.7,7.90907,10.1685,4.27591
12/10/2012,0,-4.2,344,3.7,snow,-5.2,-2.9,8.00361,0,0
12/11/2012,5.04619,-4.6,345,,snow,-6.6,-1.3,8.11659,14.9138,5.04619
12/12/2012,11.4686,-4.9,346,,snow,-6.3,-3.5,8.14255,33.8951,11.4686
12/13/2012,1.83498,-5.7,347,7.7,snow,-7.2,-4.5,8.18404,5.42321,5.42321
12/14/2012,0,-7.9,348,4.6,snow,-10.5,-6.3,8.24325,0,0
12/15/2012,0,-11.8,349,11.7,snow,-15.2,-9.2,8.30602,0,0
12/16/2012,0.458744,-14.9,350,12.4,snow,-16.3,-14.2,8.3417,1.3558,1.3558
12/17/2012,1.14686,-12.9,351,5.9,snow,-14.9,-10.3,8.60429,3.38951,2.56067
12/18/2012,2.29372,-10,352,9.2,snow,-14.6,-7.5,8.66749,6.77901,6.77901
12/19/2012,1.83498,-9.9,353,10.4,snow,-15.2,-6.2,8.6248,5.42321,5.42321
12/20/2012,0.458744,-12.8,354,7.4,snow,-16.6,-10,8.56814,1.3558,1.3558
12/21/2012,1.14686,-10.3,355,4.7,snow,-11.8,-9.4,8.59706,3.38951,1.96658
12/22/2012,2.75246,-11.6,356,5.6,snow,-13.5,-9.5,8.65952,8.13482,5.7291
12/23/2012,4.1287,-9.3,357,10.2,snow,-11.8,-8.5,8.69452,12.2022,12.2022
12/24/2012,29.8184,-5.4,358,16.5,snow,-8.7,-3.7,8.7007,88.1272,88.1272
12/25/2012,58.4899,-3.7,359,14.6,snow,-4.4,-2.8,8.68154,172.865,172.865
12/26/2012,20.6435,-2.4,360,17.3,snow,-3,-1.9,8.59961,61.0111,61.0111
12/27/2012,5.7343,-2.4,361,17.3,snow,-3.2,-1.8,8.61156,16.9475,16.9475
12/28/2012,8.02802,-1.4,362,11.9,snow,-1.8,-0.9,8.60641,23.7265,23.7265
12/29/2012,17.2029,-1.5,363,16.4,snow,-2.3,-0.5,8.56276,50.8426,50.8426
12/30/2012,33.9471,-1.7,364,18,snow,-2.4,-0.6,8.49196,100.329,100.329
12/31/2012,15.5973,-2.8,365,13.2,snow,-3.5,-2.2,8.40832,46.0973,46.0973
01/01/2013,13.7623,-3.1,0,9.5,snow,-4.3,-2.2,8.60429,40.6741,40.6741
01/02/2013,43.5807,-3.8,1,6.3,snow,-4.3,-3.4,8.66749,128.801,107.304
01/03/2013,95.1894,-3.5,2,17.3,snow,-3.8,-3.1,8.6248,281.329,281.329
01/04/2013,6.88116,-3.9,3,8.1,snow,-5.2,-2.5,8.56814,20.337,20.337
01/05/2013,18.3498,-2.8,4,12.3,snow,-3.5,-2.4,8.59706,54.2321,54.2321
01/06/2013,8.02802,-3.4,5,13.9,snow,-4.2,-2.7,8.65952,23.7265,23.7265
01/07/2013,12.6155,-3.8,6,13.6,snow,-4.2,-3.5,8.69452,37.2846,37.2846
01/08/2013,6.42242,-4.9,7,5,snow,-6.1,-3.8,8.7007,18.9812,11.7145
01/09/2013,1.14686,-5.6,8,,snow,-7.8,-4,8.68154,3.38951,1.14686
01/10/2013,5.04619,-6.2,9,,snow,-8.2,-4.8,8.59961,14.9138,5.04619
01/11/2013,3.44058,-4.1,10,8.6,snow,-4.9,-2.8,8.61156,10.1685,10.1685
01/12/2013,9.63363,-1.6,11,11.1,snow,-2.7,-0.7,8.60641,28.4719,28.4719
01/13/2013,4.1287,-0.8,12,12.8,mixed,-1.4,0,8.56276,6.69157,6.69157
01/14/2013,1.14686,-1.2,13,7,snow,-2.6,-0.1,8.49196,3.38951,3.38951
01/15/2013,0,-3.9,14,4.5,snow,-5.6,-2.4,8.40832,0,0
01/16/2013,0,-5.7,15,1.9,snow,-7.9,-4.5,8.3832,0,0
01/17/2013,0,-10.3,16,10.1,snow,-14.1,-6.7,8.33594,0,0
01/18/2013,0,-10.2,17,4.1,snow,-15.2,-6.4,8.38436,0,0
01/19/2013,5.04619,-5.2,18,15.7,snow,-6.7,-3.9,8.38088,14.9138,14.9138
01/20/2013,5.7343,-2.6,19,13.3,snow,-4,-1.6,8.33606,16.9475,16.9475
01/21/2013,6.88116,0,20,16.8,mixed,-1.7,1.6,8.2894,11.1526,11.1526
01/22/2013,0,-0.4,21,16.5,mixed,-0.7,-0.1,8.25814,0,0
01/23/2013,0,-0.8,22,17.7,mixed,-2,0,8.25096,0,0
01/24/2013,0,-3.5,23,6,snow,-5.1,-1.4,8.25527,0,0
01/25/2013,0,-8.3,24,7.6,snow,-14,-4.3,8.27787,0,0
01/26/2013,0,-16.6,25,13.9,snow,-20.5,-13,8.35083,0,0
01/27/2013,0,-21.4,26,11.7,snow,-25.1,-19.8,8.42521,0,0
01/28/2013,15.5973,-17.7,27,9,snow,-25.7,-12,8.44725,46.0973,46.0973
01/29/2013,10.3217,-9.2,28,7.5,snow,-11.9,-4.7,8.41855,30.5056,30.5056
01/30/2013,13.7623,-2.4,29,11.3,snow,-4.6,-1,8.44523,40.6741,40.6741
01/31/2013,2.29372,-2.9,30,2.6,snow,-4.1,-0.9,8.4618,6.77901,2.77595
02/01/2013,8.02802,-1,31,16.9,mixed,-2.5,-0.3,8.38995,13.0114,13.0114
02/02/2013,1.14686,-1.2,32,12,snow,-1.8,-0.6,8.42273,3.38951,3.38951
02/03/2013,0.458744,-2.4,33,8.6,snow,-3.8,-1.4,8.45939,1.3558,1.3558
02/04/2013,1.14686,-2.9,34,6.6,snow,-3.9,-2.4,8.48205,3.38951,3.04826
02/05/2013,0.458744,-2.5,35,5.3,snow,-4.5,-1,8.46223,1.3558,0.892601
02/06/2013,0,-5.5,36,3.9,snow,-8.1,-2.6,8.51882,0,0
02/07/2013,4.1287,-5.3,37,10.9,snow,-6.7,-4.3,8.52352,12.2022,12.2022
02/08/2013,2.29372,-4.4,38,,snow,-5.7,-3.1,8.44338,6.77901,2.29372
02/09/2013,16.056,-2.5,39,16.7,snow,-3.5,-1.6,8.41636,47.4531,47.4531
02/10/2013,3.44058,-3.3,40,7.8,snow,-4.8,-1.6,8.35126,10.1685,10.1685
02/11/2013,0,-7.5,41,4,snow,-9.4,-4,8.29441,0,0
02/12/2013,6.42242,-6,42,7.7,snow,-8.6,-4.2,8.31947,18.9812,18.9812
02/13/2013,5.04619,-4.6,43,10.7,snow,-5.5,-3.8,8.32957,14.9138,14.9138
02/14/2013,4.1287,-3.2,44,13.5,snow,-4.5,-2.4,8.34494,12.2022,12.2022
02/15/2013,0,-4.9,45,4.9,snow,-8.9,-3,8.32444,0,0
02/16/2013,1.14686,-8.5,46,,snow,-11.5,-6.3,8.27818,3.38951,1.14686
02/17/2013,0.458744,-5,47,15.5,snow,-6.2,-3.7,8.23787,1.3558,1.3558
02/18/2013,0,-9.2,48,9.6,snow,-14.4,-4.7,8.17746,0,0
02/19/2013,13.533,-6.1,49,11.3,snow,-10.2,-4.2,8.13228,39.9962,39.9962
02/20/2013,5.96367,-3.9,50,11.2,snow,-5,-3,8.14896,17.6254,17.6254
02/21/2013,3.44058,-5,51,2.5,snow,-7.8,-4,8.14077,10.1685,4.11133
02/22/2013,0,-9.2,52,9.6,snow,-12.9,-7.1,8.11691,0,0
02/23/2013,6.88116,-7.2,53,8.6,snow,-9.1,-5.2,8.10839,20.337,20.337
02/24/2013,4.58744,-5.6,54,6.1,snow,-7.4,-4,8.10654,13.558,10.7496
02/25/2013,11.0099,-4.7,55,16.8,snow,-5.4,-4.2,8.03598,32.5393,32.5393
02/26/2013,9.17488,-4.7,56,20.8,snow,-5.5,-3.6,7.95904,27.1161,27.1161
02/27/2013,9.63363,-4.3,57,14.2,snow,-5.2,-3.4,7.82886,28.4719,28.4719
02/28/2013,11.4686,-4.5,58,,snow,-5.6,-3.1,7.77664,33.8951,11.4686
03/01/2013,11.9273,-5.3,59,,snow,-7,-0.6,7.73904,35.2509,11.9273
03/02/2013,2.29372,-6,60,,snow,-8.9,-2,7.68802,6.77901,2.29372
03/03/2013,2.29372,-3.9,61,,snow,-5.1,-2.9,7.65964,6.77901,2.29372
03/04/2013,2.29372,-2.9,62,,snow,-3.9,-0.6,7.53993,6.77901,2.29372
03/05/2013,0.458744,-3.2,63,1.6,snow,-7.6,2.1,7.51749,1.3558,0.497505
03/06/2013,2.75246,-4.6,64,1.8,snow,-6.4,-1,7.54035,8.13482,3.04155
03/07/2013,5.7343,-4,65,16.7,snow,-4.4,-3.3,7.50616,16.9475,16.9475
03/08/2013,3.44058,-3.8,66,9.1,snow,-5.1,-2.3,7.3788,10.1685,10.1685
03/09/2013,2.29372,-4.7,67,4.5,snow,-6.9,-1.6,7.30546,6.77901,3.78055
03/10/2013,0,-6.1,68,3.8,snow,-7.7,-4.9,7.30985,0,0
03/11/2013,0,-5.8,69,7.9,snow,-7.2,-3.7,7.35007,0,0
03/12/2013,0,-8.2,70,3.5,snow,-11.6,-5.2,7.37703,0,0
03/13/2013,0,-10.9,71,8.4,snow,-12.6,-9.4,7.33686,0,0
03/14/2013,0,-8.7,72,10.9,snow,-12.3,-5.8,7.20089,0,0
03/15/2013,2.75246,-5.4,73,3.4,snow,-9,0.9,7.16732,8.13482,3.73646
03/16/2013,0,-6.1,74,3.1,snow,-8.8,-0.9,7.16151,0,0
03/17/2013,0,-8.5,75,9.6,snow,-11.9,-6.6,7.15435,0,0
03/18/2013,0,-10.6,76,7.5,snow,-12.4,-8.7,7.18542,0,0
03/19/2013,0,-11.5,77,10,snow,-12.9,-10.1,7.20262,0,0
03/20/2013,1.83498,-13,78,12.6,snow,-15.2,-10.7,7.22935,5.42321,5.42321
03/21/2013,5.04619,-11.7,79,6.6,snow,-14.8,-9,7.25781,14.9138,13.4123
03/22/2013,9.63363,-7.8,80,4.6,snow,-11.3,-5.2,7.29991,28.4719,16.193
03/23/2013,10.3217,-3.8,81,3.1,snow,-5.8,1.8,7.32454,30.5056,13.3852
03/24/2013,0,-3.7,82,8.5,snow,-5.3,-2.2,7.35524,0,0
03/25/2013,0,-10.2,83,7.8,snow,-15.6,-4.3,7.32024,0,0
03/26/2013,0,-15.8,84,8.8,snow,-18.1,-12.2,7.27534,0,0
03/27/2013,6.88116,-12.6,85,1.7,snow,-17.9,-7.1,7.29579,20.337,7.53133
03/28/2013,9.17488,-8.5,86,9.1,snow,-12,-5.5,7.30869,27.1161,27.1161
03/29/2013,4.1287,-4.6,87,17.8,snow,-5.7,-3.8,7.3443,12.2022,12.2022
03/30/2013,8.02802,-2.4,88,2.5,snow,-5.5,2.6,7.33064,23.7265,9.5931
03/31/2013,0,-3.6,89,2.4,snow,-5.6,-0.2,7.20702,0,0
04/01/2013,0,-4.4,90,7.6,snow,-5.7,-2,7.21225,0,0
04/02/2013,0,-4,91,3.2,snow,-7.8,0,7.21414,0,0
04/03/2013,0,-4.5,92,4.8,snow,-6.2,-1.6,7.27078,0,0
04/04/2013,0,-4,93,3.3,snow,-7.4,-0.7,7.30856,0,0
04/05/2013,0,-6.2,94,1.4,snow,-9.1,-1.9,7.30287,0,0
04/06/2013,0,-5.6,95,1,snow,-8.8,-0.1,7.25138,0,0
04/07/2013,0,-8.8,96,7.5,snow,-12.2,-6.4,7.2477,0,0
04/08/2013,0,-10.2,97,4.4,snow,-12.8,-7,7.26559,0,0
04/09/2013,0,-12.4,98,9.4,snow,-14.4,-10.6,7.33524,0,0
04/10/2013,0,-15.1,99,6.7,snow,-17.4,-12,7.31011,0,0
04/11/2013,3.44058,-13.4,100,4,snow,-17.9,-7.8,7.32245,10.1685,5.16603
04/12/2013,2.75246,-12,101,10.6,snow,-14.4,-9.3,7.4121,8.13482,8.13482
04/13/2013,4.58744,-10.1,102,10.1,snow,-13.3,-6.5,7.49315,13.558,13.558
04/14/2013,5.04619,-6.1,103,11.1,snow,-9.5,-3.3,7.47514,14.9138,14.9138
04/15/2013,0,-5.9,104,3.2,snow,-9,-2.3,7.4754,0,0
04/16/2013,0,-7.1,105,6.3,snow,-9.2,-4.1,7.46207,0,0
04/17/2013,2.29372,-8.5,106,10.9,snow,-10.6,-6.2,7.42172,6.77901,6.77901
04/18/2013,2.75246,-5.7,107,4.4,snow,-9.4,-1.1,7.44991,8.13482,4.44993
04/19/2013,8.02802,-3.3,108,1.1,snow,-8.2,1.9,7.43149,23.7265,8.36991
04/20/2013,1.14686,-3.9,109,4.2,snow,-6.5,-1.1,7.41658,3.38951,1.78567
04/21/2013,0,-4.8,110,14,snow,-5.7,-3.8,7.33808,0,0
04/22/2013,3.44058,-1.9,111,7.5,snow,-4.6,0.7,7.30057,10.1685,10.1685
04/23/2013,0,-1.6,112,11.1,snow,-3.1,-0.8,7.24866,0,0
04/24/2013,3.44058,-1.3,113,6.1,snow,-3.4,1.4,7.23058,10.1685,8.06218
04/25/2013,0,-3.2,114,6.1,snow,-5.3,-0.7,7.18391,0,0
04/26/2013,0,-5.5,115,7.5,snow,-9.6,-1.9,7.15457,0,0
04/27/2013,0,-4.5,116,4.5,snow,-7.8,-2,7.11852,0,0
04/28/2013,2.29372,-4.8,117,10.1,snow,-7.3,-2.3,7.1131,6.77901,6.77901
04/29/2013,1.83498,-3.1,118,4.5,snow,-6,1.1,7.06842,5.42321,3.02444
04/30/2013,1.14686,-4.2,119,4.4,snow,-6.3,-1.5,7.07075,3.38951,1.85414
05/01/2013,6.42242,-2.5,120,8.3,snow,-5,0.5,7.05644,18.9812,18.9812
05/02/2013,6.42242,-1.2,121,2.7,snow,-2.8,1.3,7.0736,18.9812,7.87504
05/03/2013,5.04619,-0.5,122,7,mixed,-2.4,0.7,7.02611,8.17858,8.17858
05/04/2013,6.88116,-0.9,123,5.7,mixed,-2.8,3.8,6.92892,11.0809,9.97183
